year,country_origin_id,country_destination_id,hs92_product_id,import_val,import_val_pct
2005,ARM,LBR,ALL,8629,0.000018%
2005,ARM,MWI,ALL,94526,0.00020%
2005,ARM,SEN,ALL,14635,0.000031%
2005,ARM,STP,ALL,7865,0.000017%
2005,ARM,SYC,ALL,8249,0.000017%
2005,ARM,TZA,ALL,8282.79,0.000018%
2005,ARM,UGA,ALL,32909,0.000070%
2005,ARM,ZAF,ALL,1122548.18,0.0024%
2005,ARM,ZMB,ALL,8256.55,0.000017%
2005,ARM,ARE,ALL,87935563.19,0.19%
2005,ARM,CHN,ALL,35938365.55,0.076%
2005,ARM,CYP,ALL,10511724.51,0.022%
2005,ARM,GEO,ALL,44449602.13,0.094%
2005,ARM,HKG,ALL,1886584.46,0.0040%
2005,ARM,IDN,ALL,964647.72,0.0020%
2005,ARM,IND,ALL,12097011.76,0.026%
2005,ARM,IRN,ALL,125488560.14,0.27%
2005,ARM,ISR,ALL,102618733.4,0.22%
2005,ARM,JOR,ALL,340224.14,0.00072%
2005,ARM,JPN,ALL,3033976.23,0.0064%
2005,ARM,KAZ,ALL,43297048.01,0.092%
2005,ARM,KGZ,ALL,958339.92,0.0020%
2005,ARM,KOR,ALL,5933792.32,0.013%
2005,ARM,LBN,ALL,10578384.35,0.022%
2005,ARM,LKA,ALL,554315.48,0.0012%
2005,ARM,MYS,ALL,1325474.14,0.0028%
2005,ARM,NPL,ALL,2351.73,0.0000050%
2005,ARM,OMN,ALL,41823,0.000089%
2005,ARM,PAK,ALL,664557.26,0.0014%
2005,ARM,QAT,ALL,5467,0.000012%
2005,ARM,SAU,ALL,433815,0.00092%
2005,ARM,SGP,ALL,1285182.04,0.0027%
2005,ARM,SYR,ALL,2175922.13,0.0046%
2005,ARM,THA,ALL,896868.98,0.0019%
2005,ARM,TKM,ALL,1075611.07,0.0023%
2005,ARM,TUR,ALL,52429633.35,0.11%
2005,ARM,UZB,ALL,1336443.38,0.0028%
2005,ARM,VNM,ALL,1481832.54,0.0031%
2005,ARM,XXB,ALL,988245,0.0021%
2005,ARM,AND,ALL,15451,0.000033%
2005,ARM,AUT,ALL,8718060.11,0.018%
2005,ARM,BGR,ALL,14699122.99,0.031%
2005,ARM,BIH,ALL,394693,0.00084%
2005,ARM,BLR,ALL,13371385.33,0.028%
2005,ARM,BLX,ALL,185702543.78,0.39%
2005,ARM,CHE,ALL,84957944.52,0.18%
2005,ARM,CZE,ALL,10344197.29,0.022%
2005,ARM,DEU,ALL,127382241.39,0.27%
2005,ARM,DNK,ALL,3905500.12,0.0083%
2005,ARM,ESP,ALL,9211255.8,0.019%
2005,ARM,EST,ALL,1091683.64,0.0023%
2005,ARM,FIN,ALL,5585769.94,0.012%
2005,ARM,FRA,ALL,52605807.25,0.11%
2005,ARM,GBR,ALL,80842099.51,0.17%
2005,ARM,GIB,ALL,510534.76,0.0011%
2005,ARM,GRC,ALL,41463630.28,0.088%
2005,ARM,HRV,ALL,409591.68,0.00087%
