year,country_origin_id,country_destination_id,hs92_product_id,export_val,export_val_pct
2016,ARM,ALL,480260,6,3.4e-7%
2016,ARM,ALL,480411,533,0.000030%
2016,ARM,ALL,480799,23,0.0000013%
2016,ARM,ALL,480810,2300,0.00013%
2016,ARM,ALL,480830,6,3.4e-7%
2016,ARM,ALL,480890,2,1.1e-7%
2016,ARM,ALL,481091,272,0.000015%
2016,ARM,ALL,481131,5,2.8e-7%
2016,ARM,ALL,481139,23806,0.0013%
2016,ARM,ALL,481320,162,0.0000091%
2016,ARM,ALL,481710,6075,0.00034%
2016,ARM,ALL,481720,202,0.000011%
2016,ARM,ALL,481810,478,0.000027%
2016,ARM,ALL,481820,1729,0.000097%
2016,ARM,ALL,481830,3136,0.00018%
2016,ARM,ALL,481840,74152,0.0042%
2016,ARM,ALL,481890,2500,0.00014%
2016,ARM,ALL,481910,116706,0.0065%
2016,ARM,ALL,481920,38200,0.0021%
2016,ARM,ALL,481930,17870,0.0010%
2016,ARM,ALL,481940,174514,0.0098%
2016,ARM,ALL,481950,4938,0.00028%
2016,ARM,ALL,481960,80,0.0000045%
2016,ARM,ALL,482010,5056,0.00028%
2016,ARM,ALL,482020,12,6.7e-7%
2016,ARM,ALL,482030,221,0.000012%
2016,ARM,ALL,482090,26,0.0000015%
2016,ARM,ALL,482110,64607,0.0036%
2016,ARM,ALL,482190,4419,0.00025%
2016,ARM,ALL,482311,727,0.000041%
2016,ARM,ALL,482360,17835,0.0010%
2016,ARM,ALL,482390,3149,0.00018%
2016,ARM,ALL,490110,8593,0.00048%
2016,ARM,ALL,490191,40,0.0000022%
2016,ARM,ALL,490199,51047,0.0029%
2016,ARM,ALL,490290,7298,0.00041%
2016,ARM,ALL,490300,16,9.0e-7%
2016,ARM,ALL,490700,426177,0.024%
2016,ARM,ALL,490890,228,0.000013%
2016,ARM,ALL,490900,197,0.000011%
2016,ARM,ALL,491000,3022,0.00017%
2016,ARM,ALL,491110,35421,0.0020%
2016,ARM,ALL,491191,41,0.0000023%
2016,ARM,ALL,491199,1770,0.000099%
2016,ARM,ALL,500720,3199,0.00018%
2016,ARM,ALL,511190,93,0.0000052%
2016,ARM,ALL,520411,1107,0.000062%
2016,ARM,ALL,520512,19134,0.0011%
2016,ARM,ALL,520612,7103,0.00040%
2016,ARM,ALL,520710,120,0.0000067%
2016,ARM,ALL,520790,139298,0.0078%
2016,ARM,ALL,520812,1484,0.000083%
2016,ARM,ALL,520813,284,0.000016%
2016,ARM,ALL,520819,667,0.000037%
2016,ARM,ALL,520821,104,0.0000058%
2016,ARM,ALL,520822,55111,0.0031%
2016,ARM,ALL,520829,11320,0.00063%
2016,ARM,ALL,520831,75,0.0000042%
2016,ARM,ALL,520832,20303,0.0011%
2016,ARM,ALL,520839,510,0.000029%
2016,ARM,ALL,520841,16979,0.00095%
2016,ARM,ALL,520842,171263,0.0096%
2016,ARM,ALL,520849,262,0.000015%
2016,ARM,ALL,520852,52096,0.0029%
2016,ARM,ALL,520859,2856,0.00016%
2016,ARM,ALL,520931,1264,0.000071%
2016,ARM,ALL,520932,3809,0.00021%
2016,ARM,ALL,520939,5451,0.00031%
2016,ARM,ALL,520942,362,0.000020%
2016,ARM,ALL,520949,328,0.000018%
2016,ARM,ALL,521031,1428,0.000080%
2016,ARM,ALL,521039,213,0.000012%
2016,ARM,ALL,521049,4760,0.00027%
2016,ARM,ALL,521129,996,0.000056%
2016,ARM,ALL,521132,70599,0.0040%
2016,ARM,ALL,521139,770,0.000043%
2016,ARM,ALL,521213,116,0.0000065%
2016,ARM,ALL,521214,71,0.0000040%
2016,ARM,ALL,521223,1002,0.000056%
2016,ARM,ALL,530919,40,0.0000022%
2016,ARM,ALL,540110,11830,0.00066%
2016,ARM,ALL,540220,53589,0.0030%
2016,ARM,ALL,540233,220,0.000012%
2016,ARM,ALL,540243,2178,0.00012%
2016,ARM,ALL,540269,7219,0.00040%
2016,ARM,ALL,540349,1888,0.00011%
2016,ARM,ALL,540710,1856,0.00010%
2016,ARM,ALL,540741,400,0.000022%
2016,ARM,ALL,540742,5590,0.00031%
2016,ARM,ALL,540751,496,0.000028%
2016,ARM,ALL,540752,719,0.000040%
2016,ARM,ALL,540753,853,0.000048%
2016,ARM,ALL,540754,668,0.000037%
2016,ARM,ALL,540760,14881,0.00083%
2016,ARM,ALL,540771,3572,0.00020%
2016,ARM,ALL,540772,11623,0.00065%
2016,ARM,ALL,540773,2237,0.00013%
2016,ARM,ALL,540782,130,0.0000073%
2016,ARM,ALL,540783,385,0.000022%
2016,ARM,ALL,540792,905,0.000051%
2016,ARM,ALL,540793,61365,0.0034%
2016,ARM,ALL,540794,800,0.000045%
2016,ARM,ALL,540832,906,0.000051%
2016,ARM,ALL,540833,72,0.0000040%
2016,ARM,ALL,550200,6921,0.00039%
2016,ARM,ALL,550810,1431,0.000080%
2016,ARM,ALL,550820,983,0.000055%
2016,ARM,ALL,550921,12683,0.00071%
2016,ARM,ALL,550932,81074,0.0045%
2016,ARM,ALL,550942,3596,0.00020%
2016,ARM,ALL,551211,358,0.000020%
2016,ARM,ALL,551219,1302,0.000073%
2016,ARM,ALL,551229,480,0.000027%
2016,ARM,ALL,551299,4838,0.00027%
2016,ARM,ALL,551412,414,0.000023%
2016,ARM,ALL,551422,7634,0.00043%
2016,ARM,ALL,551511,5959,0.00033%
2016,ARM,ALL,551614,308,0.000017%
2016,ARM,ALL,551622,649,0.000036%
2016,ARM,ALL,560121,22218,0.0012%
2016,ARM,ALL,560122,44647,0.0025%
2016,ARM,ALL,560210,56131,0.0031%
2016,ARM,ALL,560290,13893,0.00078%
2016,ARM,ALL,560300,74163,0.0042%
2016,ARM,ALL,560410,298,0.000017%
2016,ARM,ALL,560490,594,0.000033%
2016,ARM,ALL,560500,14,7.8e-7%
2016,ARM,ALL,560729,144,0.0000081%
2016,ARM,ALL,560750,2948,0.00016%
2016,ARM,ALL,560790,43208,0.0024%
2016,ARM,ALL,560900,2608,0.00015%
2016,ARM,ALL,570190,15010,0.00084%
2016,ARM,ALL,570231,1546,0.000087%
